2019-05-31 14:22:52, 21.713963342464986
2019-05-31 14:22:54, 29.764593850972513
2019-05-31 14:22:56, 24.915571167030993
2019-05-31 14:22:58, 18.51223679179945
2019-05-31 14:23:00, 28.577876935045754
2019-05-31 14:23:02, 29.206889744440936
2019-05-31 14:23:04, 14.20238474184867
2019-05-31 14:23:06, 29.65496208194633
2019-05-31 14:23:08, 28.776091448694068
2019-05-31 14:23:10, 40.81639857577749
2019-05-31 14:23:12, 19.433343138851672
2019-05-31 14:23:14, 24.837585871485235
2019-05-31 14:23:16, 37.12300792381347
2019-05-31 14:23:18, 23.88654617890323
2019-05-31 14:23:20, 24.32439569686316
2019-05-31 14:23:22, 36.00117428755629
2019-05-31 14:23:24, 24.382269933648466
2019-05-31 14:23:26, 21.913869030842477
2019-05-31 14:23:28, 29.210471399574534
2019-05-31 14:23:30, 21.490994141203156
2019-05-31 14:23:32, 34.35019411958346
2019-05-31 14:23:34, 19.54492475089429
2019-05-31 14:23:36, 29.41338569453782
2019-05-31 14:23:38, 24.658131088558754
2019-05-31 14:23:40, 18.58531160231034
2019-05-31 14:23:42, 31.542305949428226
2019-05-31 14:23:44, 27.938928350453715
2019-05-31 14:23:46, 34.501218125527124
2019-05-31 14:23:48, 24.249795437623504
2019-05-31 14:23:50, 19.125708194843064
2019-05-31 14:23:52, 32.029666034026825
2019-05-31 14:23:54, 22.966825003659874
2019-05-31 14:23:56, 24.11677718989511
2019-05-31 14:23:58, 31.757380737261048
2019-05-31 14:24:00, 32.47119537238856
2019-05-31 14:24:02, 28.09674848124768
2019-05-31 14:24:04, 32.02184933324317
2019-05-31 14:24:06, 23.67810435682094
2019-05-31 14:24:08, 25.522776603164896
2019-05-31 14:24:11, 21.607698195909876
2019-05-31 14:24:13, 32.136604508025265
2019-05-31 14:24:15, 20.447589913954328
2019-05-31 14:24:17, 18.724843243958123
2019-05-31 14:24:19, 17.809872773009882
2019-05-31 14:24:21, 18.685639090422075
2019-05-31 14:24:23, 34.067775849278675
2019-05-31 14:24:25, 29.546715803520723
2019-05-31 14:24:27, 19.50108569563841
2019-05-31 14:24:29, 15.490975772035812
2019-05-31 14:24:31, 22.407035859255963
2019-05-31 14:24:33, 36.13920878413755
2019-05-31 14:24:35, 27.094063795066223
2019-05-31 14:24:37, 20.948338581132845
2019-05-31 14:24:39, 15.968316766241276
2019-05-31 14:24:41, 16.218393520422993
2019-05-31 14:24:43, 27.71113028075737
2019-05-31 14:24:45, 17.98669509013714
2019-05-31 14:24:47, 22.07438019057569
2019-05-31 14:24:49, 29.965365559086642
2019-05-31 14:24:51, 23.299493871918184
2019-05-31 14:24:53, 25.543762984162836
2019-05-31 14:24:55, 23.941443216092843
2019-05-31 14:24:57, 15.700086065123667
2019-05-31 14:24:59, 26.098731300864028
2019-05-31 14:25:01, 31.294021540352045
2019-05-31 14:25:03, 32.97087015822178
2019-05-31 14:25:05, 23.468162280700163
2019-05-31 14:25:07, 37.76159472227282
2019-05-31 14:25:09, 26.464896792361348
2019-05-31 14:25:11, 22.167480369749338
2019-05-31 14:25:13, 19.485182632439404
2019-05-31 14:25:15, 24.200214224019792
2019-05-31 14:25:17, 28.01275947483829
2019-05-31 14:25:19, 25.027844438915185
2019-05-31 14:25:21, 22.496635281913584
2019-05-31 14:25:23, 23.043791903187305
2019-05-31 14:25:25, 33.03061550108452
2019-05-31 14:25:27, 36.24407129742662
